$GPRMC,3500,A,4849.4528,N,905.6565,E,11,357.36756110192,111110,,,A*6B,0
$GPRMC,3600,A,4849.4530,N,905.6565,E,11,357.36756110192,111110,,,A*6B,0
$GPRMC,3700,A,4849.4533,N,905.6565,E,10,357.36756110192,111110,,,A*6B,0
$GPRMC,3800,A,4849.4535,N,905.6565,E,10,357.36756110192,111110,,,A*6B,0
$GPRMC,3900,A,4849.4537,N,905.6565,E,10,357.36756110192,111110,,,A*6B,0
$GPRMC,4000,A,4849.4539,N,905.6564,E,10,357.36756110192,111110,,,A*6B,0
$GPRMC,4100,A,4849.4541,N,905.6564,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,4200,A,4849.4543,N,905.6564,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,4300,A,4849.4544,N,905.6564,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,4400,A,4849.4546,N,905.6564,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,4500,A,4849.4547,N,905.6564,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,4600,A,4849.4549,N,905.6564,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,4700,A,4849.4551,N,905.6564,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,4800,A,4849.4552,N,905.6563,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,4900,A,4849.4554,N,905.6563,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,5000,A,4849.4555,N,905.6563,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,5100,A,4849.4557,N,905.6563,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,5200,A,4849.4558,N,905.6563,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,5300,A,4849.4560,N,905.6563,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,5400,A,4849.4561,N,905.6563,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,5500,A,4849.4563,N,905.6563,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,5600,A,4849.4564,N,905.6562,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,5700,A,4849.4566,N,905.6562,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,5800,A,4849.4567,N,905.6562,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,5900,A,4849.4569,N,905.6562,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,6000,A,4849.4570,N,905.6562,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,6100,A,4849.4572,N,905.6562,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,6200,A,4849.4573,N,905.6562,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,6300,A,4849.4575,N,905.6562,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,6400,A,4849.4576,N,905.6561,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,6500,A,4849.4578,N,905.6561,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,6600,A,4849.4579,N,905.6561,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,6700,A,4849.4581,N,905.6561,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,6800,A,4849.4582,N,905.6561,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,6900,A,4849.4584,N,905.6561,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,7000,A,4849.4585,N,905.6561,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,7100,A,4849.4587,N,905.6561,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,7200,A,4849.4588,N,905.6560,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,7300,A,4849.4590,N,905.6560,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,7400,A,4849.4591,N,905.6560,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,7500,A,4849.4593,N,905.6560,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,7600,A,4849.4594,N,905.6560,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,7700,A,4849.4596,N,905.6560,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,7800,A,4849.4597,N,905.6560,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,7900,A,4849.4599,N,905.6560,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,8000,A,4849.4600,N,905.6559,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,8100,A,4849.4602,N,905.6559,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,8200,A,4849.4603,N,905.6559,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,8300,A,4849.4605,N,905.6559,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,8400,A,4849.4606,N,905.6559,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,8500,A,4849.4608,N,905.6559,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,8600,A,4849.4609,N,905.6559,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,8700,A,4849.4611,N,905.6559,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,8800,A,4849.4612,N,905.6559,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,8900,A,4849.4614,N,905.6558,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,9000,A,4849.4615,N,905.6558,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,9100,A,4849.4617,N,905.6558,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,9200,A,4849.4618,N,905.6558,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,9300,A,4849.4620,N,905.6558,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,9400,A,4849.4622,N,905.6558,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,9500,A,4849.4623,N,905.6558,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,9600,A,4849.4625,N,905.6558,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,9700,A,4849.4626,N,905.6557,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,9800,A,4849.4628,N,905.6557,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,9900,A,4849.4629,N,905.6557,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,10000,A,4849.4631,N,905.6557,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,10100,A,4849.4632,N,905.6557,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,10200,A,4849.4634,N,905.6557,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,10300,A,4849.4635,N,905.6557,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,10400,A,4849.4637,N,905.6557,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,10500,A,4849.4638,N,905.6556,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,10600,A,4849.4640,N,905.6556,E,10,356.955216522638,111110,,,A*6B,0
$GPRMC,10700,A,4849.4641,N,905.6556,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,10800,A,4849.4643,N,905.6556,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,10900,A,4849.4644,N,905.6556,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,11000,A,4849.4646,N,905.6556,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,11100,A,4849.4647,N,905.6556,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,11200,A,4849.4649,N,905.6555,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,11300,A,4849.4650,N,905.6555,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,11400,A,4849.4652,N,905.6555,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,11500,A,4849.4653,N,905.6555,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,11600,A,4849.4655,N,905.6555,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,11700,A,4849.4656,N,905.6555,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,11800,A,4849.4658,N,905.6555,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,11900,A,4849.4659,N,905.6554,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,12000,A,4849.4661,N,905.6554,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,12100,A,4849.4662,N,905.6554,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,12200,A,4849.4664,N,905.6554,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,12300,A,4849.4665,N,905.6554,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,12400,A,4849.4667,N,905.6554,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,12500,A,4849.4668,N,905.6554,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,12600,A,4849.4670,N,905.6553,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,12700,A,4849.4671,N,905.6553,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,12800,A,4849.4673,N,905.6553,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,12900,A,4849.4674,N,905.6553,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,13000,A,4849.4676,N,905.6553,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,13100,A,4849.4677,N,905.6553,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,13200,A,4849.4679,N,905.6553,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,13300,A,4849.4680,N,905.6552,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,13400,A,4849.4682,N,905.6552,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,13500,A,4849.4683,N,905.6552,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,13600,A,4849.4685,N,905.6552,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,13700,A,4849.4686,N,905.6552,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,13800,A,4849.4688,N,905.6552,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,13900,A,4849.4689,N,905.6552,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,14000,A,4849.4691,N,905.6551,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,14100,A,4849.4692,N,905.6551,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,14200,A,4849.4694,N,905.6551,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,14300,A,4849.4695,N,905.6551,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,14400,A,4849.4697,N,905.6551,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,14500,A,4849.4698,N,905.6551,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,14600,A,4849.4700,N,905.6551,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,14700,A,4849.4701,N,905.6550,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,14800,A,4849.4703,N,905.6550,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,14900,A,4849.4704,N,905.6550,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,15000,A,4849.4706,N,905.6550,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,15100,A,4849.4707,N,905.6550,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,15200,A,4849.4709,N,905.6550,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,15300,A,4849.4710,N,905.6550,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,15400,A,4849.4712,N,905.6549,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,15500,A,4849.4713,N,905.6549,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,15600,A,4849.4715,N,905.6549,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,15700,A,4849.4716,N,905.6549,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,15800,A,4849.4718,N,905.6549,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,15900,A,4849.4719,N,905.6549,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,16000,A,4849.4721,N,905.6549,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,16100,A,4849.4722,N,905.6548,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,16200,A,4849.4724,N,905.6548,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,16300,A,4849.4725,N,905.6548,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,16400,A,4849.4727,N,905.6548,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,16500,A,4849.4728,N,905.6548,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,16600,A,4849.4730,N,905.6548,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,16700,A,4849.4731,N,905.6548,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,16800,A,4849.4733,N,905.6547,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,16900,A,4849.4734,N,905.6547,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,17000,A,4849.4736,N,905.6547,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,17100,A,4849.4737,N,905.6547,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,17200,A,4849.4739,N,905.6547,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,17300,A,4849.4740,N,905.6547,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,17400,A,4849.4742,N,905.6547,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,17500,A,4849.4743,N,905.6546,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,17600,A,4849.4745,N,905.6546,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,17700,A,4849.4746,N,905.6546,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,17800,A,4849.4748,N,905.6546,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,17900,A,4849.4749,N,905.6546,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,18000,A,4849.4751,N,905.6546,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,18100,A,4849.4752,N,905.6546,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,18200,A,4849.4754,N,905.6545,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,18300,A,4849.4755,N,905.6545,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,18400,A,4849.4757,N,905.6545,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,18500,A,4849.4758,N,905.6545,E,10,356.423658586423,111110,,,A*6B,0
$GPRMC,18600,A,4849.4760,N,905.6545,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,18700,A,4849.4761,N,905.6545,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,18800,A,4849.4763,N,905.6545,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,18900,A,4849.4764,N,905.6545,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,19000,A,4849.4766,N,905.6544,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,19100,A,4849.4767,N,905.6544,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,19200,A,4849.4769,N,905.6544,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,19300,A,4849.4770,N,905.6544,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,19400,A,4849.4772,N,905.6544,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,19500,A,4849.4773,N,905.6544,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,19600,A,4849.4775,N,905.6544,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,19700,A,4849.4776,N,905.6543,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,19800,A,4849.4778,N,905.6543,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,19900,A,4849.4779,N,905.6543,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,20000,A,4849.4781,N,905.6543,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,20100,A,4849.4782,N,905.6543,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,20200,A,4849.4784,N,905.6543,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,20300,A,4849.4785,N,905.6543,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,20400,A,4849.4787,N,905.6542,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,20500,A,4849.4788,N,905.6542,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,20600,A,4849.4790,N,905.6542,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,20700,A,4849.4791,N,905.6542,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,20800,A,4849.4793,N,905.6542,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,20900,A,4849.4794,N,905.6542,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,21000,A,4849.4796,N,905.6542,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,21100,A,4849.4797,N,905.6541,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,21200,A,4849.4799,N,905.6541,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,21300,A,4849.4800,N,905.6541,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,21400,A,4849.4802,N,905.6541,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,21500,A,4849.4803,N,905.6541,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,21600,A,4849.4805,N,905.6541,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,21700,A,4849.4806,N,905.6541,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,21800,A,4849.4808,N,905.6540,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,21900,A,4849.4809,N,905.6540,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,22000,A,4849.4811,N,905.6540,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,22100,A,4849.4812,N,905.6540,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,22200,A,4849.4814,N,905.6540,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,22300,A,4849.4815,N,905.6540,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,22400,A,4849.4817,N,905.6540,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,22500,A,4849.4818,N,905.6540,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,22600,A,4849.4820,N,905.6539,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,22700,A,4849.4821,N,905.6539,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,22800,A,4849.4823,N,905.6539,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,22900,A,4849.4824,N,905.6539,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,23000,A,4849.4826,N,905.6539,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,23100,A,4849.4827,N,905.6539,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,23200,A,4849.4829,N,905.6539,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,23300,A,4849.4830,N,905.6538,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,23400,A,4849.4832,N,905.6538,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,23500,A,4849.4833,N,905.6538,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,23600,A,4849.4835,N,905.6538,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,23700,A,4849.4836,N,905.6538,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,23800,A,4849.4838,N,905.6538,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,23900,A,4849.4840,N,905.6538,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,24000,A,4849.4841,N,905.6537,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,24100,A,4849.4843,N,905.6537,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,24200,A,4849.4844,N,905.6537,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,24300,A,4849.4846,N,905.6537,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,24400,A,4849.4847,N,905.6537,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,24500,A,4849.4849,N,905.6537,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,24600,A,4849.4850,N,905.6537,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,24700,A,4849.4852,N,905.6536,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,24800,A,4849.4853,N,905.6536,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,24900,A,4849.4855,N,905.6536,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,25000,A,4849.4856,N,905.6536,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,25100,A,4849.4858,N,905.6536,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,25200,A,4849.4859,N,905.6536,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,25300,A,4849.4861,N,905.6536,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,25400,A,4849.4862,N,905.6535,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,25500,A,4849.4864,N,905.6535,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,25600,A,4849.4865,N,905.6535,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,25700,A,4849.4867,N,905.6535,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,25800,A,4849.4868,N,905.6535,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,25900,A,4849.4870,N,905.6535,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,26000,A,4849.4871,N,905.6535,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,26100,A,4849.4873,N,905.6534,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,26200,A,4849.4874,N,905.6534,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,26300,A,4849.4876,N,905.6534,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,26400,A,4849.4877,N,905.6534,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,26500,A,4849.4879,N,905.6534,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,26600,A,4849.4880,N,905.6534,E,10,356.516721491053,111110,,,A*6B,0
$GPRMC,26700,A,4849.4882,N,905.6534,E,10,356.51672149074,111110,,,A*6B,0
$GPRMC,26800,A,4849.4883,N,905.6534,E,10,356.51672149074,111110,,,A*6B,0
$GPRMC,26900,A,4849.4885,N,905.6533,E,10,356.51672149074,111110,,,A*6B,0
$GPRMC,27000,A,4849.4886,N,905.6533,E,10,356.51672149074,111110,,,A*6B,0
$GPRMC,27100,A,4849.4888,N,905.6533,E,10,356.51672149074,111110,,,A*6B,0
$GPRMC,27200,A,4849.4889,N,905.6533,E,10,356.51672149074,111110,,,A*6B,0
$GPRMC,27300,A,4849.4891,N,905.6533,E,10,356.51672149074,111110,,,A*6B,0
$GPRMC,27400,A,4849.4892,N,905.6533,E,10,356.51672149074,111110,,,A*6B,0
$GPRMC,27500,A,4849.4894,N,905.6533,E,10,356.51672149074,111110,,,A*6B,0
$GPRMC,27600,A,4849.4895,N,905.6532,E,10,356.51672149074,111110,,,A*6B,0
$GPRMC,27700,A,4849.4897,N,905.6532,E,10,356.51672149074,111110,,,A*6B,0
$GPRMC,27800,A,4849.4898,N,905.6532,E,10,356.51672149074,111110,,,A*6B,0
$GPRMC,27900,A,4849.4900,N,905.6532,E,10,356.51672149074,111110,,,A*6B,0
$GPRMC,28000,A,4849.4901,N,905.6532,E,10,356.51672149074,111110,,,A*6B,0
$GPRMC,28100,A,4849.4903,N,905.6532,E,10,356.51672149074,111110,,,A*6B,0
$GPRMC,28200,A,4849.4904,N,905.6532,E,10,356.51672149074,111110,,,A*6B,0
$GPRMC,28300,A,4849.4906,N,905.6531,E,10,356.51672149074,111110,,,A*6B,0
$GPRMC,28400,A,4849.4907,N,905.6531,E,10,356.51672149074,111110,,,A*6B,0
$GPRMC,28500,A,4849.4909,N,905.6531,E,10,356.51672149074,111110,,,A*6B,0
$GPRMC,28600,A,4849.4910,N,905.6531,E,10,356.51672149074,111110,,,A*6B,0
$GPRMC,28700,A,4849.4912,N,905.6531,E,10,356.51672149074,111110,,,A*6B,0
$GPRMC,28800,A,4849.4913,N,905.6531,E,10,356.51672149074,111110,,,A*6B,0
$GPRMC,28900,A,4849.4915,N,905.6531,E,10,356.51672149074,111110,,,A*6B,0
$GPRMC,29000,A,4849.4916,N,905.6530,E,10,356.51672149074,111110,,,A*6B,0
